title,id,release_year,main_character_name,main_character_gender,country,main_character_role
I Lost My Body,tt9806192,2019,Hakim Faris,Male,France,pianist
OSS 117: From Africa with Love,tt7972012,2021,Jean Dujardin,Male,France,accountant
Sentinelle,tt11734264,2021,Olga Kurylenko,Female,France,interpreter
The Operative,tt8000718,2019,Diane Kruger,Female,France,agent
Haute couture,tt11610804,2021,Nathalie Baye,Female,France,career
Goliath,tt13399946,2022,Gilles Lellouche,Male,France,lawyer
Charlotte,tt5806814,2021,Keira Knightley,Female,France,artist
Atlantics,tt10199586,2019,Mame Bineta Sane,Female,France,detective
Villa Caprice,tt10019108,2020,Niels Arestrup,Male,France,lawyer
Dear Mother,tt10551904,2020,Laurent Lafitte,Male,France,lawyer
More Than Ever,tt14275050,2022,Vicky Krieps,Female,France,blogger
The Audition,tt8620154,2019,Nina Hoss,Female,France,teacher
The Rose Maker,tt11190652,2020,Catherine Frot,Female,France,grower
Kaamelott: First Installment,tt9844322,2021,Alexandre Astier,Male,France,king
Good Mother,tt13006574,2021,Halima Benhamed,Male,France,housekeeper
My Zoe,tt6290584,2019,Julie Delpy,Female,France,geneticist
Love at Second Sight,tt8265928,2019,François Civil,Male,France,writer
Mother,tt9234450,2019,Marta Nieto,Female,France,restaurant
Young Ahmed,tt8359822,2019,Idir Ben Addi,Male,France,teacher
Let's Dance,tt8599746,2019,Rayane Bensetti,Male,France,dancer
Ima,tt19495994,2022,Dadju,Male,France,musician
Perfumes,tt11748354,2019,Emmanuelle Devos,Female,France,perfumer
Lui,tt13002242,2021,Guillaume Canet,Male,France,composer
The Demons of Dorothy,tt14972414,2021,Justine Langlois,Male,France,director
Coma,tt17308130,2022,Julia Faure,Female,France,youtuber
The Enemy,tt8493970,2020,Jérémie Renier,Male,France,politician
Our Men,tt9348908,2021,Louis Garrel,Male,France,commander
A Good Doctor,tt11013572,2019,Michel Blanc,Male,France,doctor
Albatros,tt11781806,2021,Jérémie Renier,Male,France,officer
Shibari,tt8283260,2019,Chloé Imbroglio,Male,France,journalist
Night Ride,tt9262952,2019,Guang Huo,Male,France,call girl
Ballsy Girl,tt9372172,2020,Melha Bedia,Female,France,instructor
Just Like a Woman,tt8881530,2020,Nora Hamzawi,Female,France,assistant
#Iamhere,tt9828918,2019,Alain Chabat,Male,France,chef
All Inclusive,tt8129966,2019,Franck Dubosc,Male,France,bachelor
The Salt of Tears,tt10132976,2020,Logann Antuofermo,Male,France,carpenter
I Want to Talk About Duras,tt14300376,2021,Swann Arlaud,Male,France,writer
La vengeance au triple galop,tt15440966,2021,Audrey Lamy,Female,France,heiress
Spread Your Wings,tt10204940,2019,Jean-Paul Rouve,Male,France,specialist
Paris Is Us,tt7920024,2019,Noémie Schmidt,Female,France,traffic controller
Camille,tt9678892,2019,Nina Meurisse,Female,France,photojournalist
The Holy Family,tt10489382,2019,Louis-Do de Lencquesaing,Male,France,academic
Sentinelle sud,tt16912766,2021,Niels Schneider,Male,France,soldier
L'oubliée d'Amboise,tt13379830,2022,Philippe Bas,Male,France,officer
The Companions,tt14064380,2021,Agnès Jaoui,Female,France,instructor
Murder in Burgondy,tt19882638,2022,Bruno Salomone,Male,France,superintendent
Ça tourne à Saint-Pierre et Miquelon,tt13322796,2022,Céline Mauge,Female,France,director
Genocidium,tt16356522,2022,Eva Langlet,Male,France,executioner
Genius Loci,tt11884670,2020,Nadia Moussa,Male,France,guide
Adopt a Daddy,tt8399088,2019,Franck Gastambide,Male,France,educator
I Wish Someone Were Waiting for Me Somewhere,tt9151382,2019,Jean-Paul Rouve,Male,France,writer
Van Gogh in Love,tt9053344,2021,Frédéric Diefenthal,Male,France,companion
The Devil's Leap,tt14872752,2021,Philippe Bas,Male,France,specialist
Emmanuelle: Queen of French Erotic Cinema,tt14920398,2021,Crystal Shepherd-Cross,Female,France,narrator
Spiral,tt9278312,2021,Sofiene Mamdi,Male,France,actor
The Censor of Dreams,tt15501070,2021,Damien Bonnard,Male,France,censor
Singing Jailbirds,tt13038218,2021,Alex Lutz,Male,France,singer
Louise,tt16211142,2021,Alice Orsat,Female,France,ballerina
Le discours,tt16286754,2021,Denis Lavant,Male,France,politician
Spellbound,tt7725374,2019,Sara Giraudeau,Female,France,artist
The Bastard King,tt12275248,2020,JoeyStarr,Male,France,narrator
Murder in the Basque Country,tt10950846,2020,Cristiana Réali,Female,France,responsible
La folle aventure de Louis de Funès,tt12600988,2020,Isabelle Nanty,Female,France,narrator
Home-Sitters,tt14986920,2022,François Gelay,Male,France,sheriff
The Frozen Kingdom of the Snow Leopard,tt14031174,2020,Frédérique Tirmont,Female,France,narrator
