title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Medium Raw: Night of the Wolf,tt0886515,2010,William B. Davis,Male,Canada,dr.
The Collapsed,tt1734122,2011,John Fantasia,Male,Canada,weaver
You Are Here,tt1288411,2010,Tracy Wright,Female,Canada,archivist
Matty Hanson and the Invisibility Ray,tt1813496,2011,Colin Ferguson,Male,Canada,cutter
The Salesman,tt1787747,2011,Gilbert Sicotte,Male,Canada,salesman
Blissestraße,tt1713995,2011,Michael McManus,Male,Canada,pastor
"I, Martin Short, Goes Home",tt2073586,2012,Martin Short,Male,Canada,conductor
Lost in the Amazon: Col. Percy Fawcett,tt1815809,2011,William Lowther,Male,Canada,biographer
The Immigrant,tt2091439,2012,Scott Thompson,Male,Canada,comedian
Hard Core Logo 2,tt1625562,2010,Bruce McDonald,Male,Canada,filmmaker
Nexus,tt1490753,2010,Grace Kosaka,Male,Canada,singer
The Great Chameleon,tt2182175,2012,Victor Altomare,Male,Canada,master
Impossible,tt1657900,2010,Michelle Giroux,Female,Canada,narrator
Who Is Simon Miller?,tt1928242,2011,Robyn Lively,Female,Canada,miller
Crimes of Mike Recket,tt2342088,2012,Nicholas Lea,Male,Canada,agent
Abroad,tt1314235,2010,Liane Balaban,Female,Canada,journalist
Ruby Skye P.I.: The Haunted Library,tt2915200,2012,Madison Cheeatow,Female,Canada,detective
Interstellar,tt0816692,2014,Ellen Burstyn,Female,Canada,farmer
The Witch,tt4263482,2015,Anya Taylor-Joy,Female,Canada,responsible
Room,tt3170832,2015,Brie Larson,Female,Canada,officer
The Divergent Series: Insurgent,tt2908446,2015,Kate Winslet,Female,Canada,leader
Hitman: Agent 47,tt2679042,2015,Angelababy,Female,Canada,agent
Lucy,tt2872732,2014,Scarlett Johansson,Female,Canada,miller
Big Eyes,tt1126590,2014,Amy Adams,Female,Canada,painter
Brooklyn,tt2381111,2015,Saoirse Ronan,Female,Canada,accountant
Maps to the Stars,tt2172584,2014,Julianne Moore,Female,Canada,actress
Suite Française,tt0900387,2014,Michelle Williams,Female,Canada,soldier
How I Live Now,tt1894476,2013,Saoirse Ronan,Female,Canada,penn
American Heist,tt2923316,2014,Hayden Christensen,Male,Canada,dispatcher
Teen Lust,tt1718915,2014,Jesse Carere,Male,Canada,prostitute
Turbo Kid,tt3672742,2015,Munro Chambers,Male,Canada,dealer
The Young and Prodigious T.S. Spivet,tt1981107,2013,Helena Bonham Carter,Female,Canada,dr.
Poker Night,tt2548208,2014,Beau Mirchoff,Male,Canada,detective
Afflicted,tt2309961,2013,Derek Lee,Male,Canada,restaurant
Hyena Road,tt4034452,2015,Rossif Sutherland,Male,Canada,officer
Girl House,tt2577172,2014,Ali Cobrin,Female,Canada,entrepreneur
88,tt3465074,2015,Katharine Isabelle,Female,Canada,dealer
How to Plan an Orgy in a Small Town,tt3919218,2015,Jewel Staite,Female,Canada,sex columnist
The Good Lie,tt2652092,2014,Reese Witherspoon,Female,Canada,counselor
Extraterrestrial,tt2960930,2014,Brittany Allen,Female,Canada,deputy
The Girl King,tt1254322,2015,Malin Buska,Female,Canada,queen
Haunter,tt2345567,2013,Abigail Breslin,Female,Canada,resident
The Childhood of a Leader,tt2815902,2015,Bérénice Bejo,Female,Canada,tutor
The Editor,tt3067274,2014,Paz de la Huerta,Female,Canada,director
An Eye for Beauty,tt2414040,2014,Éric Bruneau,Male,Canada,architect
Unleashing Mr. Darcy,tt5231268,2015,Cindy Busby,Female,Canada,king
Elephant Song,tt3754976,2014,Bruce Greenwood,Male,Canada,dr.
Full Out,tt3977462,2015,Ana Golja,Female,Canada,gymnast
No Clue,tt2450334,2013,Brent Butt,Male,Canada,detective
Dr. Cabbie,tt2831404,2014,Vinay Virmani,Male,Canada,dr.
Rhymes for Young Ghouls,tt2385195,2013,Devery Jacobs,Female,Canada,burner
Bad Hair Day,tt3856042,2015,Laura Marano,Female,Canada,queen
Bunks,tt3161448,2013,Dylan Schmid,Male,Canada,counselor
No Men Beyond This Point,tt2556936,2015,Patrick Gilmore,Male,Canada,housekeeper
A Frosty Affair,tt3827868,2015,Jewel Staite,Female,Canada,teacher
Elsa & Fred,tt2113659,2014,Shirley MacLaine,Female,Canada,doctor
After the Ball,tt3717016,2015,Portia Doubleday,Female,Canada,founder
A Christmas Horror Story,tt3688406,2015,William Shatner,Male,Canada,radio dj
The Calling,tt1666335,2014,Susan Sarandon,Female,Canada,detective
Bang Bang Baby,tt2655734,2014,Jane Levy,Female,Canada,singer
Corner Gas: The Movie,tt3788052,2014,Brent Butt,Male,Canada,clerk
Baby Boot Camp,tt3140024,2014,Danneel Ackles,Female,Canada,instructor
A Daughter's Nightmare,tt3103284,2014,Emily Osment,Female,Canada,veterinarian
"Love, Again",tt4622202,2015,Teri Polo,Female,Canada,baker
Big Sky,tt2689958,2015,Bella Thorne,Female,Canada,heiress
October Gale,tt2691734,2014,Patricia Clarkson,Female,Canada,doctor
Tru Love,tt2634384,2013,Kate Trotter,Female,Canada,lawyer
Along Came a Nanny,tt3958180,2014,Cameron Mathison,Male,Canada,detective
The Mirage,tt4684710,2015,Louis Morissette,Male,Canada,manager
A Sister's Nightmare,tt2953240,2013,Kelly Rutherford,Female,Canada,officer
Sleeping Giant,tt3778086,2015,Jackson Martin,Male,Canada,shopkeeper
The Returned,tt2093270,2013,Emily Hampshire,Female,Canada,physician
Midnight Masquerade,tt4087916,2014,Autumn Reeser,Female,Canada,lawyer
Trailer Park Boys: Don't Legalize It,tt3244992,2014,John Paul Tremblay,Male,Canada,lackey
The Beautiful Risk,tt2749296,2013,Shaun Benson,Male,Canada,artist
All the Wrong Reasons,tt1568799,2013,Karine Vanasse,Female,Canada,guard
Eadweard,tt2782868,2015,Michael Eklund,Male,Canada,photographer
Honor Student,tt3399368,2014,Josie Loren,Female,Canada,teacher
No Stranger Than Love,tt2998406,2015,Alison Brie,Female,Canada,teacher
'Tis the Season for Love,tt5056034,2015,Sarah Lancaster,Female,Canada,baker
JFK: The Smoking Gun,tt2945784,2013,Alex Ivanovici,Male,Canada,narrator
Cas & Dylan,tt2334593,2013,Tatiana Maslany,Female,Canada,writer
Feed the Gods,tt3138024,2014,Shawn Roberts,Male,Canada,manager
The Steps,tt3801372,2015,Emmanuelle Chriqui,Female,Canada,broker
Victims,tt2620254,2013,Katharine Isabelle,Female,Canada,responsible
One Starry Christmas,tt4159212,2014,Sarah Carter,Female,Canada,cowboy
Mutant World,tt3626436,2014,Holly Deveaux,Female,Canada,king
Turkey Hollow,tt5145828,2015,Mary Steenburgen,Female,Canada,farmworker
Swept Under,tt4622018,2015,Devin Kelley,Female,Canada,cleaner
"Trailer Park Boys: Drunk, High & Unemployed",tt5087462,2015,John Paul Tremblay,Male,Canada,acting
Love Me,tt2150369,2013,Lindsey Shaw,Female,Canada,potter
Betty and Coretta,tt2375664,2013,Angela Bassett,Female,Canada,king
Unearthing,tt4016306,2015,Tim Rozon,Male,Canada,fisher
A Gift of Miracles,tt4137596,2015,Rachel Boston,Female,Canada,miller
Star Princess,tt4661596,2015,Sofia Banzhaf,Female,Canada,magician's assistant
Forget and Forgive,tt3668084,2014,Elisabeth Röhm,Female,Canada,detective
Patch Town,tt2189418,2014,Zoie Palmer,Female,Canada,model
Roboshark,tt4443784,2015,Alexis Peterman,Female,Canada,reporter
Singularity Principle,tt1773617,2013,William B. Davis,Male,Canada,dr.
Ferocious,tt1753821,2013,Amanda Crew,Female,Canada,actress
She Who Must Burn,tt3589016,2015,Sarah Smyth,Female,Canada,doctor
Cold Deck,tt4040072,2015,Stéfano Gallo,Male,Canada,gambler
That Burning Feeling,tt1854580,2013,Paulo Costanzo,Male,Canada,bachelor
Hellmouth,tt2596476,2014,Stephen McHattie,Male,Canada,baker
And Now a Word from Our Sponsor,tt2094762,2013,Bruce Greenwood,Male,Canada,executive
King Lear,tt3804350,2015,Colm Feore,Male,Canada,king
The Missionary Position,tt3957716,2014,Kate Goodwin,Male,Canada,missionary
Interview with a Time Traveler,tt3726836,2014,Eric Johnson,Male,Canada,traveler
Bad City,tt3139682,2014,Aaron Brooks,Male,Canada,detective
Battle of Kings: Bannockburn,tt4103306,2014,Adrian Bouchet,Male,Canada,king
Heavenly Match,tt3654918,2014,Samaire Armstrong,Female,Canada,senior
The Road to Tophet,tt2505892,2014,Adam Beach,Male,Canada,storyteller
Sleeping Giant,tt3768668,2014,Isaac Wiebe,Male,Canada,shopkeeper
King John,tt4144766,2015,Tom McCamus,Male,Canada,king
To Russia with Love,tt4175108,2014,Jane Lynch,Female,Canada,narrator
Firequake,tt3969972,2014,Alexandra Paul,Female,Canada,dr.
Lawrence & Holloman,tt2473624,2013,Ben Cotton,Male,Canada,accountant
My Fair Zombie,tt2265453,2013,Sacha Gabriel,Male,Canada,professor
Eroticide,tt3129802,2013,Jocelin Haas,Male,Canada,director
Daughter of the King,tt3174610,2014,Debra Van Gaalen,Male,Canada,miller
Blade Runner 2049,tt1856101,2017,Ryan Gosling,Male,Canada,runner
The Boy,tt3882082,2016,Lauren Cohan,Female,Canada,nanny
Arrival,tt2543164,2016,Amy Adams,Female,Canada,dr.
Molly's Game,tt4209788,2017,Jessica Chastain,Female,Canada,skier
Below Her Mouth,tt5073620,2016,Erika Linder,Female,Canada,roofer
Wonder,tt2543472,2017,Jacob Tremblay,Male,Canada,grade
Incident in a Ghostland,tt6195094,2018,Crystal Reed,Female,Canada,author
The Nightingale,tt4068576,2018,Aisling Franciosi,Female,Canada,officer
Level 16,tt4006302,2018,Katie Douglas,Female,Canada,guard
Colossal,tt4680182,2016,Anne Hathaway,Female,Canada,writer
Ghost in the Shell,tt1219827,2017,Scarlett Johansson,Female,Canada,soldier
Assassination Nation,tt6205872,2018,Odessa Young,Female,Canada,senior
Resident Evil: The Final Chapter,tt2592614,2016,Milla Jovovich,Female,Canada,queen
The Girl in the Spider's Web,tt5177088,2018,Claire Foy,Female,Canada,journalist
Tully,tt5610554,2018,Charlize Theron,Female,Canada,nanny
On the Basis of Sex,tt4669788,2018,Felicity Jones,Female,Canada,career
Flatliners,tt2039338,2017,Elliot Page,Female,Canada,restaurant
Girls Trip,tt3564472,2017,Regina Hall,Female,Canada,lifestyle guru
The Nutcracker and the Four Realms,tt5523010,2018,Mackenzie Foy,Female,Canada,regent
Siberia,tt6494418,2018,Keanu Reeves,Male,Canada,merchant
Dater's Handbook,tt5364518,2016,Meghan Markle,Female,Canada,barber
Wild Rose,tt5117428,2018,Jessie Buckley,Female,Canada,singer
The Kindergarten Teacher,tt6952960,2018,Maggie Gyllenhaal,Female,Canada,teacher
Open 24 Hours,tt6521776,2018,Vanessa Grasse,Female,Canada,employee
My Little Pony: The Movie,tt4131800,2017,Uzo Aduba,Female,Canada,queen
Look Away,tt5834760,2018,India Eisley,Female,Canada,plastic surgeon
Antrum: The Deadliest Film Ever Made,tt9213244,2018,Nicole Tompkins,Male,Canada,cook
Brain on Fire,tt3704700,2016,Chloë Grace Moretz,Female,Canada,writer
Radius,tt6097798,2017,Diego Klattenhoff,Male,Canada,farmer
A Body to Die For,tt8771590,2018,Sunny Mabrey,Female,Canada,dr.
The Convenient Groom,tt5668196,2016,Vanessa Marcil,Female,Canada,dr.
ARQ,tt5640450,2016,Robbie Amell,Male,Canada,leader
Una,tt2315582,2016,Ruby Stokes,Female,Canada,newspaper
American Woman,tt4465572,2018,Sienna Miller,Female,Canada,supervisor
The Breadwinner,tt3901826,2017,Saara Chaudry,Female,Canada,king
Love on Ice,tt6319714,2017,Julie Berman,Female,Canada,coach
What Keeps You Alive,tt7073710,2018,Hannah Emily Anderson,Female,Canada,responsible
The Girl in the Bathtub,tt8574290,2018,Caitlin Stasey,Female,Canada,paralegal
Clara,tt6613878,2018,Patrick J. Adams,Male,Canada,dr.
Leprechaun Returns,tt8155182,2018,Taylor Spreitler,Female,Canada,leader
Compulsion,tt4992060,2016,Lio Tipton,Female,Canada,executioner
Girl in the Bunker,tt7944094,2018,Julia Lalonde,Female,Canada,officer
Bitter Harvest,tt3182620,2017,Samantha Barks,Female,Canada,artist
Scorched Earth,tt2392748,2018,Gina Carano,Female,Canada,hunter
Stop the Wedding,tt5688480,2016,Rachel Boston,Female,Canada,career
JT LeRoy,tt5460522,2018,Kristen Stewart,Female,Canada,literary
Devil's Gate,tt4610748,2017,Amanda Schull,Female,Canada,agent
Christmas with a Prince,tt8667202,2018,Kaitlyn Leeb,Female,Canada,dr.
Despite the Falling Snow,tt2474932,2016,Rebecca Ferguson,Female,Canada,spy
Psycho Prom Queen,tt8320402,2018,Zoe McLellan,Female,Canada,senior
Rampage: President Down,tt4146622,2016,Brendan Fletcher,Male,Canada,sniper
Through Black Spruce,tt7400118,2018,Tanaya Beatty,Female,Canada,model
The Birthday Wish,tt6432062,2017,Jessy Schram,Female,Canada,turner
Hollow in the Land,tt4864624,2017,Dianna Agron,Female,Canada,miller
Christmas Wedding Planner,tt7074092,2017,Jocelyn Hudon,Female,Canada,private investigator
Antibirth,tt3333870,2016,Natasha Lyonne,Female,Canada,doctor
Pretty Little Dead Girl,tt5426060,2016,Makenzie Vega,Female,Canada,miller
Nelly,tt5326364,2016,Mylène Mackay,Female,Canada,literary
Love Struck Café,tt7520274,2017,Sarah Jane Morris,Female,Canada,architect
Wait Till Helen Comes,tt1821701,2016,Maria Bello,Female,Canada,writer
Hometown Holiday,tt8659750,2018,Sarah Troyer,Female,Canada,lawyer
Little Pink House,tt3863632,2017,Jeanne Tripplehorn,Female,Canada,governor
"Eat, Play, Love",tt7034316,2017,Jen Lilley,Female,Canada,dr.
Les Salopes or The Naturally Wanton Pleasure of Skin,tt8492566,2018,Brigitte Poupart,Female,Canada,professor
Abandoned: Angelique's Isle,tt5926778,2018,Julia Jones,Female,Canada,copper
Kiss and Cry,tt5224012,2017,Sarah Fisher,Female,Canada,skater
Snowed-Inn Christmas,tt7421814,2017,Bethany Joy Lenz,Female,Canada,author
Sandra Brown's White Hot,tt5589750,2016,Shenae Grimes-Beech,Female,Canada,interior designer
The Heretics,tt6318848,2017,Nina Kiri,Female,Canada,officer
Moments of Clarity,tt3359754,2016,Kristin Wallace,Male,Canada,pastor
Serialized,tt5573582,2016,Vanessa Ray,Female,Canada,novelist
Mary Goes Round,tt5814530,2017,Aya Cash,Female,Canada,counsellor
Cooking with Love,tt7874116,2018,Ali Liebert,Female,Canada,producer
Coming Home for Christmas,tt7038614,2017,Danica McKellar,Female,Canada,manager
Honey Bee,tt9523112,2018,Julia Sarah Stone,Female,Canada,prostitute
"Hochelaga, Land of Souls",tt6530104,2017,Samian,Male,Canada,archaeologist
My Little Pony: Equestria Girls - Legend of Everfree,tt5474644,2016,Tara Strong,Female,Canada,equestrian
Woman on the Run,tt6237512,2017,Sarah Butler,Female,Canada,gardner
Sleepwalking in Suburbia,tt6829222,2017,Emilie Ullerup,Female,Canada,miller
My Little Pony Equestria Girls: Rollercoaster of Friendship,tt8717590,2018,Ashleigh Ball,Female,Canada,designer
Colleen Stan: The Girl in the Box,tt6048530,2016,Stephanie Herrera,Female,Canada,narrator
Prescription for Danger,tt7177754,2018,Joanne Kelly,Female,Canada,fisher
The Northlander,tt5059782,2016,Corey Sevier,Male,Canada,hunter
Sadie's Last Days on Earth,tt5777802,2016,Morgan Taylor Campbell,Female,Canada,cook
Racetime,tt8925540,2018,Lucinda Davis,Female,Canada,driver
Ape Sodom,tt5532868,2016,David Cronenberg,Male,Canada,narrator
The Christmas Calendar,tt6478538,2017,Laura Bell Bundy,Female,Canada,baker
Running for Her Life,tt5292240,2016,Claire Forlani,Female,Canada,triathlete
Crossfire,tt5017220,2016,Roxanne McKee,Female,Canada,guard
"Never Steady, Never Still",tt5492260,2017,Shirley Henderson,Female,Canada,acting
Troll: The Tale of a Tail,tt6469892,2018,Sonja Ball,Female,Canada,queen
A Christmas Village,tt9047392,2018,Madeline Leon,Female,Canada,public relations
On the Farm,tt5065330,2016,Elle-Máijá Tailfeathers,Female,Canada,resident
Dark Harvest,tt2939114,2016,James Hutson,Male,Canada,investigator
Manny Dearest,tt5612874,2017,Ashley Scott,Female,Canada,nanny
CC,tt8085482,2018,Jewel Staite,Female,Canada,nanny
Final Destiny,tt5568250,2016,Kerry Condon,Female,Canada,investigator
Valley of the Lanterns,tt7670504,2018,Samantha Ferris,Female,Canada,bookmaker
The Doctor's Case,tt6952166,2018,William B. Davis,Male,Canada,doctor
Coriolanus,tt9151404,2019,Graham Abbey,Male,Canada,commander
Heaven's Floor,tt3606726,2016,Clea DuVall,Female,Canada,photographer
Get Out Alive,tt5420116,2016,Beverley Mitchell,Female,Canada,forester
Season's Greetings,tt6264244,2016,Laura Bell Bundy,Female,Canada,writer
A Majestic Christmas,tt9033636,2018,Jerrika Hinton,Female,Canada,architect
Pure Pwnage,tt4682866,2016,Jarett Cale,Male,Canada,gamer
The Bleeding Edge,tt3633032,2016,Alex Duncan,Female,Canada,reporter
Karla,tt3852348,2016,Natalie Burn,Female,Canada,psychologist
House of Gucci,tt11214590,2021,Lady Gaga,Female,Canada,office manager
Brahms: The Boy II,tt9173418,2020,Katie Holmes,Female,Canada,therapist
Respect,tt2452150,2021,Jennifer Hudson,Female,Canada,career
Alita: Battle Angel,tt0437086,2019,Rosa Salazar,Female,Canada,superstar
See for Me,tt11209212,2021,Skyler Davenport,Female,Canada,skier
Long Shot,tt2139881,2019,Charlize Theron,Female,Canada,journalist
Pokémon: Detective Pikachu,tt5884052,2019,Ryan Reynolds,Male,Canada,detective
Pieces of a Woman,tt11161474,2020,Vanessa Kirby,Female,Canada,labor
Clifford the Big Red Dog,tt2397461,2021,Darby Camp,Female,Canada,superintendent
Happiest Season,tt8522006,2020,Kristen Stewart,Female,Canada,mayor
Monster Hunter,tt6475714,2020,Milla Jovovich,Female,Canada,ranger
Maleficent: Mistress of Evil,tt4777008,2019,Angelina Jolie,Female,Canada,king
Shiva Baby,tt11317142,2020,Rachel Sennott,Female,Canada,senior
Moriah's Lighthouse,tt19951082,2022,Rachelle Lefevre,Female,Canada,artisan
We Summon the Darkness,tt8058874,2019,Alexandra Daddario,Female,Canada,butler
Gretel & Hansel,tt9086228,2020,Sophia Lillis,Female,Canada,master
Passing,tt8893974,2021,Tessa Thompson,Female,Canada,doctor
The Wolf and the Lion,tt10945288,2021,Molly Kunz,Female,Canada,senior
A Royal Runaway Romance,tt18554942,2022,Philippa Northeast,Female,Canada,artist
The Red Sea Diving Resort,tt4995776,2019,Mbulelo Grootboom,Male,Canada,commander
Neptune Frost,tt11873472,2021,Cheryl Isheja,Male,Canada,miner
Four Good Days,tt10344522,2020,Mila Kunis,Female,Canada,coach
Hunter Hunter,tt2226162,2020,Camille Sullivan,Female,Canada,officer
French Exit,tt10279362,2020,Michelle Pfeiffer,Female,Canada,heiress
Sweet Carolina,tt14477372,2021,Lacey Chabert,Female,Canada,marketing executive
Colors of Love,tt13273728,2021,Jessica Lowndes,Female,Canada,librarian
Upside-Down Magic,tt10833270,2020,Izabela Rose,Female,Canada,official
Pearl,tt18925334,2022,Mia Goth,Female,Canada,model
Most Wanted,tt1656177,2020,Antoine Olivier Pilon,Male,Canada,journalist
The Wedding Veil Legacy,tt17524492,2022,Alison Sweeney,Female,Canada,restaurant
Road Trip Romance,tt17023234,2022,Natalie Hall,Female,Canada,miller
Rabid,tt5628902,2019,Laura Vandervoort,Female,Canada,designer
Love Knots,tt13983454,2021,Brooke Williams,Female,Canada,carpenter
Brittany Runs a Marathon,tt7671064,2019,Jillian Bell,Female,Canada,doctor
You're Bacon Me Crazy,tt11348950,2020,Natalie Hall,Female,Canada,chef
My Salinger Year,tt2222052,2020,Margaret Qualley,Female,Canada,literary
Stalked by a Prince,tt18349310,2022,Natalie Hall,Female,Canada,publicist
Matthias & Maxime,tt8767908,2019,Gabriel D'Almeida Freitas,Male,Canada,bartender
The Song of Names,tt1657517,2019,Eddie Izzard,Female,Canada,presenter
Sugar Daddy,tt7260052,2020,Kelly McCormack,Female,Canada,musician
Charlotte,tt5806814,2021,Keira Knightley,Female,Canada,artist
Hilda and the Mountain King,tt15777864,2021,Bella Ramsey,Female,Canada,king
Fearless,tt8675288,2020,Yara Shahidi,Female,Canada,communicator
Glass Houses,tt10645766,2020,Bree Turner,Female,Canada,queen
That Kind of Summer,tt16944826,2022,Larissa Corriveau,Female,Canada,geisha
Open by Christmas,tt15758400,2021,Alison Sweeney,Female,Canada,author
The Sinners,tt7171054,2020,Kaitlyn Bernard,Female,Canada,carver
Love at Sky Gardens,tt15565698,2021,Jenny Raven,Female,Canada,barista
Love's Second Chance,tt11844502,2020,Gabrielle Christian,Female,Canada,stylist
"Baby, It's Cold Inside",tt14606600,2021,Jocelyn Hudon,Female,Canada,fisher
The Christmas Setup,tt13147656,2020,Ben Lewis,Male,Canada,lawyer
The Story of Love,tt15205498,2022,Brittany Bristow,Female,Canada,novelist
Carmen,tt10692578,2022,Natascha McElhone,Female,Canada,author
The Demented,tt6243370,2021,Felissa Rose,Female,Canada,detective
The Winter Palace,tt16150832,2022,Danica McKellar,Female,Canada,miller
You May Kiss the Bridesmaid,tt12829388,2021,Tori Anderson,Female,Canada,pastry chef
Bloodthirsty,tt12399056,2020,Lauren Beatty,Female,Canada,singer
One of a Kind Love,tt13012364,2021,Jocelyn Hudon,Female,Canada,jeweler
Varázslatos esküvő,tt13697800,2021,Emily Tennant,Female,Canada,photographer
"Remember Me, Mommy?",tt11656094,2020,Natalie Brown,Female,Canada,teacher
Guest of Honour,tt9143636,2019,Laysla De Oliveira,Female,Canada,inspector
Dreamland,tt6706616,2019,Stephen McHattie,Male,Canada,player
A Perfect Match,tt13526198,2021,Emily Alatalo,Female,Canada,investor
Sweet Autumn,tt13057170,2020,Nikki Deloach,Female,Canada,farmer
A Very Country Wedding,tt9386068,2019,Greyston Holt,Male,Canada,paparazzi
Torta-románc,tt11707320,2020,Lindsey Gort,Female,Canada,baker
Christmas with a Prince: Becoming Royal,tt10481792,2019,Kaitlyn Leeb,Female,Canada,dr.
The Cuban,tt7671124,2019,Ana Golja,Female,Canada,musician
American Woman,tt9109492,2019,Hong Chau,Female,Canada,heiress
Christmas in the Rockies,tt12932534,2020,Kimberly-Sue Murray,Female,Canada,lumberjack
Dying to Be You,tt10485690,2020,Natalie Dreyfuss,Female,Canada,grade
Christmas in Washington,tt14502376,2021,Natalie Lisinska,Female,Canada,decorator
Spinster,tt8452136,2019,Chelsea Peretti,Female,Canada,restaurant
14 Love Letters,tt15743068,2022,Vanessa Sears,Female,Canada,farmer
"Be Mine, Valentine",tt15205434,2022,Kaitlyn Leeb,Female,Canada,planner
Baby Monitor Murders,tt10755502,2020,Natalie Sharp,Female,Canada,babysitter
Karácsony Glenbrooke-ban,tt13197624,2020,Autumn Reeser,Female,Canada,heiress
Brotherhood,tt7220118,2019,Brendan Fehr,Male,Canada,butcher
Ann Rule: Egy ágyban a veszéllyel,tt12032112,2020,Elisabeth Röhm,Female,Canada,tanner
Writing Kim,tt4870420,2020,Destee Klyne,Female,Canada,writer
Obsession: Stalked by My Lover,tt11050398,2020,Celeste Desjardins,Female,Canada,turner
47 Hours to Live,tt7842256,2019,Ashley Amos,Male,Canada,cheerleader
Csináld magad karácsony,tt13189624,2020,Michelle Argyris,Female,Canada,miller
A Priceless Love,tt15426386,2022,Erin Agostino,Female,Canada,broker
All Summer Long,tt10720816,2019,Autumn Reeser,Female,Canada,chef
Santa's Squad,tt12787842,2020,Aaron Ashmore,Male,Canada,teacher
A Love Yarn,tt12786794,2021,Anna Hutchison,Female,Canada,king
Farmer Seeking Love,tt15029944,2021,Donna Benedicto,Female,Canada,producer
Ditched,tt10166508,2021,Marika Sila,Female,Canada,paramedic
Love and Penguins,tt15051960,2022,Tammin Sursok,Female,Canada,manager
Dancing Through the Snow,tt15299238,2021,AnnaLynne McCord,Female,Canada,teacher
Heart of the Holidays,tt13286622,2020,Vanessa Lengies,Female,Canada,stockbroker
Christmas She Wrote,tt13097858,2020,Danica McKellar,Female,Canada,editor
Riverfront Romance,tt13369758,2021,Tammy Gillis,Female,Canada,writer
Cabin Connection,tt14442346,2022,Katherine Barrell,Female,Canada,writer
Submission,tt5270732,2019,Eric Bruce,Male,Canada,concierge
Secrets in a Small Town,tt8194318,2019,Kate Drummond,Female,Canada,porter
A Desperate Road,tt3883192,2022,Andrew W. Nolan,Male,Canada,dr.
A Chance for Christmas,tt14758476,2021,Tori Anderson,Female,Canada,influencer
Love's Match,tt13893668,2021,Megan Hutchings,Female,Canada,matchmaker
A Christmas to Savour,tt14909414,2021,Britt Irvin,Female,Canada,restaurant
The Santa Stakeout,tt15737510,2021,Tamera Mowry-Housley,Female,Canada,detective
Advice to Love By,tt15215420,2021,Erinn Westbrook,Female,Canada,turner
Love on Trend,tt14200784,2021,Jocelyn Panton,Female,Canada,fashion designer
The Radio Talk Show Killer,tt8712474,2019,Georgina Haig,Female,Canada,caller
Love at Cedar Creek,tt12899520,2021,Laura Mitchell,Female,Canada,reporter
Designed with Love,tt13839188,2021,Kelly Van der Burg,Female,Canada,designer
Christmas Movie Magic,tt15515522,2021,Holly Deveaux,Female,Canada,writer
Love at Look Lodge,tt11212172,2020,Clark Backo,Female,Canada,director
Seasoned with Love,tt13013696,2021,Julia Benson,Female,Canada,chef
Dashing Home for Christmas,tt12965420,2020,Paniz Zade,Female,Canada,traveler
Obsession: Escaping My Ex,tt11160954,2020,Celeste Desjardins,Female,Canada,turner
James vs. His Future Self,tt6739796,2019,Jonas Chernick,Male,Canada,physicist
Amish Abduction,tt9760132,2019,Sara Canning,Female,Canada,baker
The Body Remembers When the World Broke Open,tt8230872,2019,Violet Nelson,Male,Canada,driver
The Last Porno Show,tt8461156,2019,Nathanael Chadwick,Male,Canada,actor
Christmas on 5th Avenue,tt15010346,2021,Kathryn Davis,Female,Canada,writer
"Nadia, Butterfly",tt12439508,2020,Katerine Savard,Female,Canada,swimmer
Christmas Forgiveness,tt12579258,2020,Stephanie Bennett,Female,Canada,restaurant owner
Konga TNT,tt12637626,2020,John Migliore,Male,Canada,professor
